query,plan,execution_time (ms),tables
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select n_nationkey from nation ;","{""Plan"": {""Node Type"": ""Seq Scan"", ""Parallel Aware"": false, ""Relation Name"": ""nation"", ""Alias"": ""nation"", ""Startup Cost"": 0.0, ""Total Cost"": 1.25, ""Plan Rows"": 25, ""Plan Width"": 4}}",0.041,"[""nation""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        left join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 18008.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 18008.0)""}]}]}]}}",33562.705,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from partsupp        inner join lineitem on partsupp.ps_suppkey=lineitem.l_suppkey        where partsupp.ps_suppkey > 17961.0 and lineitem.l_suppkey > 18008.0 ;","{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 1521777.02, ""Total Cost"": 3130864.72, ""Plan Rows"": 106430213, ""Plan Width"": 261, ""Inner Unique"": false, ""Merge Cond"": ""(partsupp.ps_suppkey = lineitem.l_suppkey)"", ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 186180.82, ""Total Cost"": 187514.12, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Sort Key"": [""partsupp.ps_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""partsupp"", ""Alias"": ""partsupp"", ""Startup Cost"": 0.0, ""Total Cost"": 58883.5, ""Plan Rows"": 533322, ""Plan Width"": 144, ""Filter"": ""((ps_suppkey)::numeric > 17961.0)""}]}, {""Node Type"": ""Materialize"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1355565.6, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Plans"": [{""Node Type"": ""Sort"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 1335568.59, ""Total Cost"": 1345567.09, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Sort Key"": [""lineitem.l_suppkey""], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 404893.1, ""Plan Rows"": 3999402, ""Plan Width"": 117, ""Filter"": ""((l_suppkey)::numeric > 18008.0)""}]}]}]}}",33568.21,"[""partsupp"", ""lineitem""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        right join lineitem on orders.o_orderkey=lineitem.l_orderkey ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Left"", ""Startup Cost"": 169500.54, ""Total Cost"": 1180994.47, ""Plan Rows"": 11998207, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 344902.07, ""Plan Rows"": 11998207, ""Plan Width"": 117}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 82188.46, ""Total Cost"": 82188.46, ""Plan Rows"": 3000246, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 82188.46, ""Plan Rows"": 3000246, ""Plan Width"": 107}]}]}}",22440.592,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        left join lineitem on orders.o_orderkey=lineitem.l_orderkey ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Right"", ""Startup Cost"": 169500.54, ""Total Cost"": 1180994.47, ""Plan Rows"": 11998207, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 344902.07, ""Plan Rows"": 11998207, ""Plan Width"": 117}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 82188.46, ""Total Cost"": 82188.46, ""Plan Rows"": 3000246, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 82188.46, ""Plan Rows"": 3000246, ""Plan Width"": 107}]}]}}",22523.593,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        inner join lineitem on orders.o_orderkey=lineitem.l_orderkey ;","{""Plan"": {""Node Type"": ""Hash Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 169500.54, ""Total Cost"": 1180994.47, ""Plan Rows"": 11998207, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 344902.07, ""Plan Rows"": 11998207, ""Plan Width"": 117}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 82188.46, ""Total Cost"": 82188.46, ""Plan Rows"": 3000246, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 82188.46, ""Plan Rows"": 3000246, ""Plan Width"": 107}]}]}}",22939.204,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        right join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 100.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 100.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",19324.904,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        left join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 100.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 100.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",20136.922,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        inner join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 100.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 100.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",20151.768,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        right join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 1757984.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 1757984.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",16888.021,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        left join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 1757984.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 1757984.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",16883.435,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        inner join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 1757984.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 1757984.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",17046.493,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        right join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 3576000.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 3576000.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",14328.065,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        left join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 3576000.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 3576000.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",14295.109,"[""lineitem"", ""orders""]"
"EXPLAIN (ANALYZE false, COSTS true, FORMAT json) Select * from orders        inner join lineitem on orders.o_orderkey=lineitem.l_orderkey        where orders.o_orderkey > 930.0 and lineitem.l_orderkey > 3576000.0 ;","{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 84064.3, ""Total Cost"": 591354.03, ""Plan Rows"": 1333134, ""Plan Width"": 224, ""Workers Planned"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 83064.3, ""Total Cost"": 457040.63, ""Plan Rows"": 555472, ""Plan Width"": 224, ""Inner Unique"": false, ""Hash Cond"": ""(lineitem.l_orderkey = orders.o_orderkey)"", ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""lineitem"", ""Alias"": ""lineitem"", ""Startup Cost"": 0.0, ""Total Cost"": 299908.79, ""Plan Rows"": 1666418, ""Plan Width"": 117, ""Filter"": ""((l_orderkey)::numeric > 3576000.0)""}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 70937.54, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""orders"", ""Alias"": ""orders"", ""Startup Cost"": 0.0, ""Total Cost"": 70937.54, ""Plan Rows"": 416701, ""Plan Width"": 107, ""Filter"": ""((o_orderkey)::numeric > 930.0)""}]}]}]}}",14256.214,"[""lineitem"", ""orders""]"
